step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
1794,4435,0.3888853534879901,91,27,13,64,179,4058
1795,4425,0.38698582386066455,105,29,15,66,145,4075
1796,4420,0.3860373427086035,79,26,17,60,169,4074
1797,4422,0.38641663180774716,99,26,20,63,130,4082
1798,4419,0.38584774999371235,82,29,20,66,159,4066
1799,4417,0.38546866848928407,87,27,24,62,140,4079
1800,4404,0.38300804281186474,75,34,15,75,151,4067
1801,4405,0.3831971108028912,87,25,22,72,141,4057
1802,4403,0.38281901020861925,84,30,16,85,140,4050
1803,4413,0.3847109226128275,78,30,23,74,153,4045
1804,4421,0.3862269699970282,93,33,24,76,139,4048
1805,4423,0.3866063280894803,75,41,19,86,158,4042
1806,4428,0.3875553247657053,86,35,30,77,151,4044
1807,4438,0.38945587384253555,94,28,23,83,157,4043
1808,4449,0.39155036178582564,92,34,18,77,168,4049
1809,4448,0.39135978738939203,97,38,21,83,150,4060
1810,4444,0.39059782156256445,89,25,24,78,172,4060
1811,4438,0.38945587384253555,114,29,15,74,169,4043
1812,4432,0.3883151373393785,102,23,20,69,180,4044
1813,4417,0.38546866848928407,91,26,15,62,168,4070
1814,4404,0.38300804281186474,105,25,12,71,156,4048
1815,4392,0.3807420015908191,77,17,19,53,166,4072
1816,4371,0.3767889521356682,77,24,14,57,136,4084
1817,4359,0.3745373698961733,73,22,16,64,130,4066
1818,4351,0.3730393194632746,76,20,16,61,137,4049
1819,4333,0.369677637301288,68,29,13,59,131,4051
1820,4325,0.3681875822638983,56,19,26,52,129,4051
1821,4319,0.36707168809686647,74,28,13,67,121,4022
1822,4303,0.3641029550589984,53,21,19,70,126,4030
1823,4300,0.36354745971843366,76,27,15,73,120,3992
1824,4299,0.363362375369088,64,26,23,74,126,3987
1825,4310,0.3654005183058831,74,25,19,77,125,3979
1826,4308,0.3650295855015523,77,32,15,83,121,3982
1827,4317,0.3667000391181943,73,25,26,72,139,3973
1828,4330,0.3691185738336976,84,29,19,79,125,3981
1829,4340,0.3709834769552774,85,25,23,77,135,3985
1830,4336,0.3702370505987934,80,29,19,80,138,3994
1831,4352,0.3732264432476632,83,33,23,75,146,3976
1832,4358,0.37434998141161113,86,42,21,88,134,3981
1833,4388,0.3799878019608758,78,33,32,93,142,3980
1834,4392,0.3807420015908191,91,44,22,106,135,3990
1835,4417,0.38546866848928407,86,31,31,107,155,3982
1836,4428,0.3875553247657053,111,44,18,126,144,3974
1837,4448,0.39135978738939203,87,36,35,106,185,3979
1838,4469,0.39536872474460605,123,34,29,114,151,3997
1839,4477,0.39689967940360227,100,42,22,115,198,3992
1840,4485,0.3984326557662297,118,27,27,104,175,4026
1841,4498,0.4009279834663349,116,36,22,90,197,4024
1842,4506,0.4024661358058333,110,48,25,81,187,4047
1843,4537,0.40844437100222775,114,39,33,91,178,4051
1844,4526,0.4063198618193624,121,48,21,98,185,4064
1845,4540,0.4090243803316261,95,18,40,87,196,4090
1846,4521,0.4053553284090574,117,48,15,94,175,4091
1847,4534,0.4078646165116817,89,24,32,82,198,4096
1848,4521,0.4053553284090574,125,38,16,91,152,4112
1849,4540,0.4090243803316261,88,30,31,83,198,4091
1850,4526,0.4063198618193624,107,42,15,98,144,4134
1851,4540,0.4090243803316261,80,28,33,79,192,4114
1852,4522,0.4055481769093501,125,28,16,90,151,4130
1853,4524,0.4059339612928946,97,27,19,83,202,4094
1854,4498,0.4009279834663349,110,26,19,82,154,4133
1855,4497,0.4007358509161174,85,24,17,75,193,4104
1856,4490,0.3993917804487255,116,30,16,68,153,4114
1857,4495,0.4003516774075941,97,32,17,76,174,4094
1858,4501,0.40150456364998,102,34,23,76,151,4109
1859,4527,0.4065128554981773,87,41,28,81,164,4100
1860,4536,0.4082510911157862,93,51,26,90,154,4113
1861,4565,0.4138674997437005,101,37,36,92,172,4098
1862,4569,0.4146439729114299,107,42,29,105,158,4124
1863,4583,0.41736494638965294,110,28,31,95,196,4109
1864,4583,0.41736494638965294,131,40,21,99,175,4117
1865,4591,0.41892206184419933,94,37,27,89,214,4122
1866,4604,0.42145580971630214,124,32,29,90,164,4152
1867,4612,0.423017106409206,115,32,20,109,183,4145
1868,4604,0.42145580971630214,106,36,19,98,193,4160
1869,4586,0.41794867335160074,107,26,22,87,192,4170
1870,4565,0.4138674997437005,107,26,18,83,186,4166
1871,4564,0.4136734481714479,99,20,24,70,182,4170
1872,4557,0.4123158407575841,111,29,16,67,166,4175
1873,4554,0.41173441582116116,92,35,20,62,181,4167
1874,4541,0.40921777314583746,108,25,20,71,151,4179
1875,4532,0.4074782558363124,88,23,19,76,167,4168
1876,4523,0.4057410545556714,89,31,17,68,163,4164
1877,4526,0.4063198618193624,96,29,22,69,156,4151
1878,4513,0.40381359626729335,96,31,20,77,151,4151
1879,4515,0.40419885255655175,81,23,21,83,162,4143
1880,4512,0.40362101255612265,91,41,15,75,156,4137
1881,4518,0.40477695833509,83,29,30,72,152,4146
1882,4531,0.4072851183606605,96,38,18,79,161,4126
1883,4527,0.4065128554981773,92,35,20,81,158,4145
1884,4540,0.4090243803316261,97,28,24,75,164,4139
1885,4534,0.4078646165116817,92,31,19,75,159,4164
1886,4532,0.4074782558363124,96,30,18,75,165,4150
1887,4524,0.4059339612928946,80,22,22,65,163,4180
1888,4515,0.40419885255655175,97,27,15,68,156,4161
1889,4497,0.4007358509161174,78,25,19,60,169,4164
1890,4498,0.4009279834663349,81,21,22,50,152,4171
1891,4470,0.39555998258063746,71,43,9,65,139,4171
1892,4477,0.39689967940360227,65,25,31,62,142,4145
1893,4475,0.3965167501352737,87,35,18,73,133,4131
1894,4481,0.3976659165839606,74,32,23,64,163,4119
1895,4483,0.3980492236393845,93,31,19,65,139,4134
1896,4490,0.3993917804487255,69,35,19,65,164,4131
1897,4482,0.3978575544509054,96,23,18,79,124,4150
1898,4485,0.3984326557662297,69,33,16,67,173,4124
1899,4462,0.3940308193078731,85,23,23,62,123,4169
1900,4469,0.39536872474460605,67,25,18,60,166,4126
1901,4444,0.39059782156256445,89,27,19,56,120,4158
1902,4448,0.39135978738939203,61,19,23,58,153,4130
1903,4425,0.38698582386066455,68,32,10,67,113,4158
1904,4445,0.3907882631508698,68,18,20,50,154,4115
1905,4421,0.3862269699970282,84,27,11,56,106,4161
1906,4420,0.3860373427086035,55,13,20,47,153,4133
1907,4395,0.38130802939870706,69,28,8,50,110,4155
1908,4414,0.3849003068127789,49,27,19,46,137,4117
1909,4405,0.3831971108028912,71,31,13,55,90,4154
1910,4406,0.3833862141311178,49,25,16,55,140,4120
1911,4393,0.3809306416020748,68,21,18,52,101,4146
1912,4390,0.38036482959282186,64,19,14,56,127,4113
1913,4375,0.3775406687981454,54,22,12,46,117,4139
1914,4381,0.37866934789262785,66,21,16,45,110,4117
1915,4370,0.37660111543038477,52,26,12,52,104,4135
1916,4367,0.3760378280057696,52,24,15,53,114,4112
1917,4370,0.37660111543038477,64,19,18,45,110,4111
1918,4359,0.3745373698961733,51,32,10,48,120,4109
1919,4363,0.37528729954933454,49,16,20,53,96,4125
1920,4356,0.37397531749745777,51,38,8,55,116,4095
1921,4362,0.375099760876223,55,21,27,52,99,4102
1922,4359,0.3745373698961733,56,29,14,66,104,4093
1923,4358,0.37434998141161113,61,15,22,55,114,4092
1924,4344,0.3717305198943257,59,21,12,56,117,4093
1925,4338,0.3706101865130783,71,7,16,42,117,4091
1926,4313,0.3659572170247959,67,8,4,43,115,4101
1927,4280,0.3598535120310333,44,7,6,27,117,4112
1928,4262,0.35654308099565946,63,12,3,20,105,4077
1929,4235,0.3516031059824349,51,12,4,27,93,4075
1930,4224,0.3495995257886283,43,13,7,25,97,4050
1931,4209,0.3468759176869638,48,16,8,30,79,4043
1932,4198,0.3448849468168561,26,19,10,30,97,4027
1933,4197,0.3447042177973074,52,21,10,37,69,4009
1934,4199,0.34506572069603547,41,14,17,35,92,3998
1935,4190,0.34344037417764955,59,6,9,38,80,4007
1936,4181,0.3418186877940963,46,10,6,26,102,4000
1937,4159,0.3378701577553065,50,12,6,25,78,4010
1938,4151,0.3364398776890238,43,8,7,32,82,3987
1939,4135,0.3335883110696085,40,14,4,28,75,3990
1940,4119,0.33074886653464425,34,16,5,27,81,3972
1941,4115,0.3300409175942483,42,9,10,30,66,3962
1942,4097,0.3268647056659026,38,12,3,36,77,3949
1943,4093,0.326161018788554,33,3,10,28,73,3950
1944,4081,0.3240546620849525,33,21,1,26,74,3938
1945,4078,0.3235291804603261,33,14,13,23,67,3931
1946,4074,0.322829230564435,37,11,9,26,71,3924
1947,4077,0.32335411874440956,51,10,9,30,65,3909
1948,4070,0.32213007388638937,36,13,5,31,81,3911
1949,4066,0.32143171265217,37,14,9,25,74,3911
1950,4061,0.32055988307205446,39,19,7,33,70,3898
1951,4070,0.32213007388638937,33,14,13,34,70,3897
1952,4070,0.32213007388638937,39,26,8,39,69,3889
1953,4081,0.3240546620849525,33,14,19,37,71,3896
1954,4075,0.32300414376147696,36,27,10,41,75,3892
1955,4088,0.3252825108011863,36,19,20,43,77,3880
1956,4088,0.3252825108011863,44,27,14,43,81,3879
1957,4102,0.3277454110958277,43,20,17,47,85,3876
1958,4102,0.3277454110958277,51,27,12,53,83,3876
1959,4111,0.3293337382976649,40,27,18,48,104,3865
1960,4114,0.329864050523567,54,27,15,54,85,3876
1961,4142,0.33483438907890006,46,23,22,56,99,3868
1962,4154,0.3369758832449985,63,32,14,62,88,3883
1963,4167,0.33930340910038165,40,31,21,59,115,3888
1964,4176,0.34091934334128926,66,26,20,67,89,3899
1965,4195,0.3443428945015157,52,29,20,59,126,3890
1966,4207,0.346513521726088,69,33,19,61,99,3914
1967,4219,0.34869055504968177,47,37,16,75,112,3920
1968,4237,0.3519679579121824,56,28,19,71,110,3935
1969,4237,0.3519679579121824,61,35,14,67,120,3940
1970,4247,0.353794803738884,57,20,22,57,123,3958
1971,4246,0.35361192590631985,63,27,13,57,110,3977
1972,4248,0.35397772435675307,44,26,21,45,124,3986
1973,4256,0.3554426243360495,80,26,16,53,100,3973
1974,4255,0.3552593630071319,51,30,15,51,137,3972
1975,4235,0.3516031059824349,46,23,17,56,99,4014
1976,4233,0.35123842726878096,52,24,14,49,128,3968
1977,4221,0.3490540116862095,59,15,15,43,107,3994
1978,4214,0.34778268393060136,49,25,9,43,119,3976
1979,4203,0.3457892639850267,58,16,13,40,101,3986
1980,4202,0.345608311079464,46,23,12,44,106,3972
1981,4191,0.34362078803129764,52,13,16,36,100,3985
1982,4183,0.3421787447200775,50,22,8,42,105,3964
1983,4168,0.3394827734339437,40,19,11,41,98,3974
1984,4166,0.33912409087806833,43,20,11,37,97,3960
1985,4160,0.3380491520934221,52,18,13,37,88,3958
1986,4155,0.337154645059339,32,23,8,48,98,3951
1987,4156,0.33733345345659554,50,28,13,36,96,3932
1988,4165,0.33894481880658406,50,17,16,40,98,3935
1989,4164,0.3387655929254596,54,26,11,40,99,3935
1990,4161,0.338228192818801,45,23,17,40,102,3937
1991,4162,0.3384072798921624,61,18,14,39,101,3928
1992,4170,0.33984164027624264,50,16,13,37,105,3941
1993,4155,0.337154645059339,51,26,9,36,98,3950
1994,4158,0.3376912098436848,37,17,17,43,96,3945
1995,4138,0.3341220611463023,41,21,9,41,91,3955
1996,4130,0.3326996751729083,31,18,12,37,101,3939
1997,4114,0.329864050523567,45,11,14,31,81,3948
1998,4111,0.3293337382976649,47,11,7,31,97,3921
1999,4081,0.3240546620849525,38,19,5,32,80,3937
2000,4079,0.32370429161247444,30,5,15,21,95,3915
2001,4066,0.32143171265217,38,21,3,25,69,3923
2002,4050,0.3186462662109745,22,16,9,28,79,3912
2003,4047,0.3181254271798465,36,13,9,29,70,3893
2004,4035,0.3160466249834225,28,19,6,26,81,3887
2005,4031,0.31535531681382184,31,15,11,23,71,3884
2006,4030,0.315182617260699,40,19,10,25,70,3867
2007,4029,0.3150099687686309,33,19,8,33,73,3864
2008,4026,0.3144923299843052,25,19,11,33,72,3869
2009,4026,0.3144923299843052,30,20,12,34,67,3863
2010,4027,0.31466482509793103,39,14,13,38,71,3851
2011,4023,0.31397515191926856,36,18,8,27,91,3847
2012,4008,0.3113962027792892,33,15,11,28,71,3865
2013,4001,0.310196672632353,27,16,8,28,80,3849
2014,3993,0.30882890072973457,38,15,7,30,68,3843
2015,3993,0.30882890072973457,31,18,10,29,76,3829
2016,3995,0.3091705309298531,40,17,13,22,73,3828
2017,3989,0.3081462673569474,25,25,6,37,76,3826
2018,3987,0.30780526467348146,26,14,14,30,75,3830
2019,3984,0.30729415383665276,48,10,9,29,74,3817
2020,3963,0.30372965471508806,29,8,9,29,79,3830
2021,3944,0.30052481259015645,35,6,7,18,76,3821
2022,3922,0.29683816088284526,27,4,6,11,75,3821
2023,3900,0.29317777890643243,30,3,4,11,59,3815
2024,3876,0.2892149253609018,18,4,1,13,60,3804
2025,3854,0.285610364786726,25,5,0,8,56,3782
2026,3837,0.28284357022570533,18,3,3,5,51,3774
2027,3820,0.28009306979226756,20,5,1,7,45,3759
2028,3809,0.27832206813983035,26,4,2,9,43,3736
2029,3797,0.2763979322988762,12,4,3,8,45,3737
2030,3786,0.27464138138172656,15,9,4,10,34,3725
2031,3791,0.2754389532491327,15,8,8,11,39,3705
2032,3786,0.27464138138172656,19,11,6,13,34,3708
2033,3790,0.27527932406581773,16,5,6,16,43,3700
2034,3786,0.27464138138172656,21,11,2,17,37,3702
2035,3779,0.27352719484520194,12,12,3,22,43,3694
2036,3782,0.27400435813544555,15,12,8,12,45,3687
2037,3781,0.2738452461349399,16,13,5,17,40,3691
2038,3788,0.2749602378738208,16,11,8,15,42,3689
2039,3791,0.2754389532491327,20,14,5,21,40,3688
2040,3792,0.2755986397971445,22,13,6,27,42,3681
2041,3797,0.2763979322988762,18,11,9,20,52,3682
2042,3786,0.27464138138172656,24,14,5,25,42,3687
2043,3791,0.2754389532491327,17,4,12,21,52,3680
2044,3787,0.2748007809052819,28,6,4,20,45,3688
2045,3782,0.27400435813544555,14,10,5,15,50,3693
2046,3777,0.27320937396782013,17,11,8,12,40,3694
2047,3775,0.2728917836588705,13,18,6,21,43,3676
2048,3782,0.27400435813544555,20,9,12,20,42,3672
2049,3784,0.2743227547492895,25,11,6,26,44,3670
2050,3786,0.27464138138172656,20,10,8,26,46,3674
2051,3786,0.27464138138172656,24,15,5,25,49,3668
2052,3788,0.2749602378738208,19,11,7,20,53,3676
2053,3783,0.27416352768014185,15,18,6,19,46,3684
2054,3791,0.2754389532491327,23,9,12,20,47,3672
2055,3793,0.27575838368965355,20,20,5,22,52,3672
2056,3796,0.2762379592313992,12,17,7,28,48,3681
2057,3803,0.27735897208153176,17,19,7,25,48,3680
2058,3803,0.27735897208153176,23,17,9,25,52,3677
2059,3807,0.27800080792320453,15,19,9,28,56,3676
2060,3808,0.27816140952435353,24,8,13,24,49,3689
2061,3805,0.277679775847922,34,8,6,27,57,3676
2062,3797,0.2763979322988762,25,6,7,21,60,3686
2063,3786,0.27464138138172656,24,9,4,15,56,3689
2064,3780,0.273686191698313,18,8,6,17,45,3692
2065,3782,0.27400435813544555,24,7,7,17,45,3680
2066,3779,0.27352719484520194,21,10,4,16,50,3681
2067,3773,0.27257442407361226,14,17,5,17,47,3679
2068,3773,0.27257442407361226,18,9,8,23,38,3677
2069,3771,0.27225729536648924,19,12,6,19,51,3666
2070,3779,0.27352719484520194,21,10,7,20,46,3667
2071,3774,0.27273307501610805,18,17,2,26,44,3672
2072,3779,0.27352719484520194,17,10,10,20,46,3671
2073,3777,0.27320937396782013,29,9,4,22,48,3667
2074,3775,0.2728917836588705,20,11,4,16,58,3668
2075,3771,0.27225729536648924,23,7,7,13,43,3682
2076,3771,0.27225729536648924,19,9,5,15,47,3676
2077,3760,0.2705172212483106,15,11,4,15,44,3682
2078,3759,0.270359380110782,16,9,7,12,47,3669
2079,3752,0.26925611673694916,21,8,6,20,33,3671
2080,3751,0.269098739988051,14,10,6,15,50,3657
2081,3745,0.2681557008744998,13,9,7,15,37,3670
2082,3737,0.2669015774138734,16,12,5,17,42,3653
2083,3737,0.2669015774138734,16,5,10,16,40,3650
2084,3734,0.2664322439003866,14,18,4,21,40,3640
2085,3741,0.26752817266718854,14,9,13,20,40,3638
2086,3736,0.26674507450637464,12,21,5,27,37,3639
2087,3745,0.2681557008744998,11,13,16,24,43,3629
2088,3742,0.26768496729869096,24,14,6,30,43,3628
2089,3749,0.2687841609008936,18,13,10,27,54,3620
2090,3745,0.2681557008744998,30,11,9,22,53,3624
2091,3742,0.26768496729869096,23,9,7,26,55,3625
2092,3731,0.26596343627349794,22,13,4,26,52,3625
2093,3730,0.26580728400862635,18,10,8,21,56,3618
2094,3720,0.2642489816897696,27,6,6,16,53,3622
2095,3715,0.2634720295652609,26,12,4,16,59,3603
2096,3708,0.26238676458881194,28,7,6,19,46,3609
2097,3703,0.2616133409214133,20,8,3,21,56,3600
2098,3690,0.25960934061621116,18,7,4,15,46,3613
2099,3681,0.25822780897465564,16,8,3,13,48,3602
2100,3671,0.25669840560791396,14,8,5,10,39,3605
2101,3670,0.25654579185365617,17,7,6,12,37,3592
2102,3666,0.25593593133270837,24,5,5,15,35,3586
2103,3660,0.25502292557295014,16,5,3,16,45,3581
2104,3641,0.25214590325189945,16,4,1,13,37,3589
2105,3628,0.2501898521553547,11,1,4,9,41,3575
2106,3618,0.2486920942640796,21,1,1,8,31,3566
2107,3609,0.24734925060629093,10,6,1,5,39,3557
2108,3599,0.2458629219191756,10,2,4,4,26,3563
2109,3592,0.24482607989375413,11,5,1,8,30,3544
2110,3584,0.24364474105478992,15,2,2,8,25,3540
2111,3580,0.24305552257533283,11,2,1,6,33,3531
2112,3569,0.24144016558927037,12,6,0,8,20,3534
2113,3566,0.24100088604336567,7,3,3,8,28,3520
2114,3558,0.23983214279744422,8,4,2,11,16,3525
2115,3557,0.23968632300645645,4,6,1,9,30,3508
2116,3555,0.23939486559788137,12,6,4,8,14,3513
2117,3564,0.2407083362036637,8,6,5,9,25,3502
2118,3566,0.24100088604336567,10,12,3,12,17,3510
2119,3577,0.24261424402370463,8,9,6,13,26,3504
2120,3587,0.24408728987659606,16,8,6,16,17,3514
2121,3592,0.24482607989375413,13,12,4,18,32,3508
2122,3597,0.24556637960940056,18,5,8,18,28,3515
2123,3600,0.2460112835510519,15,13,2,19,38,3510
2124,3599,0.2458629219191756,13,9,6,18,29,3525
2125,3599,0.2458629219191756,10,8,6,13,39,3523
2126,3596,0.24541819895276426,18,4,7,12,28,3530
2127,3591,0.24467820107309754,15,3,2,15,36,3525
2128,3579,0.2429083692029613,16,4,1,12,31,3527
2129,3574,0.24217351031355752,12,1,3,10,32,3521
2130,3564,0.2407083362036637,17,0,1,8,24,3524
2131,3560,0.24012396450912174,12,4,0,4,36,3508
2132,3551,0.2388126797161414,13,2,3,3,19,3520
2133,3548,0.23837667839172907,10,4,2,7,26,3502
2134,3536,0.23663814712986353,9,5,2,8,21,3503
2135,3538,0.23692729376361246,13,0,3,7,29,3484
2136,3521,0.2344773156134486,10,5,0,9,20,3494
2137,3519,0.23419024130775362,4,0,5,5,29,3478
2138,3507,0.23247292305130443,14,2,0,7,17,3479
2139,3503,0.2319024382805944,3,4,1,5,31,3463
2140,3494,0.23062242400365807,12,2,2,4,14,3469
2141,3493,0.2304805060176052,8,3,1,6,26,3450
2142,3487,0.2296302832144622,10,2,1,6,16,3458
2143,3484,0.2292059982122883,3,7,1,6,24,3446
2144,3487,0.2296302832144622,6,5,5,6,13,3449
2145,3494,0.23062242400365807,8,11,3,10,21,3434
2146,3490,0.230055119200214,7,10,4,17,17,3439
2147,3499,0.23133293152168805,10,3,8,14,27,3428
2148,3493,0.2304805060176052,19,8,2,16,24,3430
2149,3497,0.23104854502071284,10,4,8,9,39,3423
2150,3490,0.230055119200214,20,4,2,14,20,3437
2151,3495,0.23076440317012906,10,9,3,15,36,3417
2152,3494,0.23062242400365807,13,9,5,14,22,3432
2153,3498,0.2311907076929084,14,10,4,19,31,3416
2154,3505,0.23218755843963995,16,5,8,14,29,3426
2155,3512,0.2331874037227632,14,10,5,15,32,3429
2156,3515,0.23361682498897077,10,11,7,16,27,3441
2157,3517,0.2339034110810871,12,9,6,22,29,3437
2158,3516,0.23376008751476815,12,8,4,20,33,3440
2159,3524,0.23490838459694302,19,7,5,15,37,3433
2160,3521,0.2344773156134486,16,12,3,15,33,3445
2161,3530,0.23577216894214373,12,8,9,13,36,3443
2162,3532,0.23606058465782068,17,16,6,15,33,3443
2163,3542,0.23750631751456383,22,8,12,18,34,3438
2164,3544,0.2377961945047776,17,13,5,23,43,3441
2165,3553,0.23910365114490054,16,15,9,21,39,3444
2166,3565,0.24085458079833597,16,18,9,21,42,3447
2167,3580,0.24305552257533283,20,20,11,34,31,3449
2168,3600,0.2460112835510519,13,20,12,31,50,3454
2169,3609,0.24734925060629093,24,23,9,35,41,3468
2170,3628,0.2501898521553547,18,24,13,38,54,3462
2171,3645,0.25274980041693096,21,25,15,40,48,3479
2172,3670,0.25654579185365617,33,23,16,38,58,3477
2173,3695,0.26037892892097797,40,21,15,39,66,3489
2174,3700,0.261149993915751,34,31,10,45,73,3502
2175,3716,0.26362730255346506,24,22,24,34,77,3519
2176,3723,0.26471585712260803,41,23,14,48,62,3528
2177,3736,0.26674507450637464,33,21,14,45,83,3527
2178,3739,0.26721475835085395,44,16,13,45,68,3550
2179,3743,0.26784182022222397,31,28,10,50,82,3538
2180,3762,0.2708330774014145,46,17,19,43,74,3544
2181,3766,0.2714654846967056,41,26,8,49,86,3552
2182,3783,0.27416352768014185,29,24,19,39,87,3568
2183,3792,0.2755986397971445,40,25,16,44,73,3585
2184,3791,0.2754389532491327,40,27,12,54,83,3576
2185,3805,0.277679775847922,33,14,21,37,94,3592
2186,3803,0.27735897208153176,39,23,8,46,79,3610
2187,3810,0.2784827837485628,34,26,11,46,85,3601
2188,3799,0.2767180501415145,33,23,11,45,85,3613
2189,3799,0.2767180501415145,32,14,15,35,92,3611
2190,3790,0.27527932406581773,38,20,6,39,81,3615
